created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jan 21 19:26:47 +0000 2024;1749151575824904324;"@faizalassegaf Ponakan MK yg tengil gak punya moral dan etika apa ini?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717075967599116288;1749109971453981035;TuliKartikk;https://twitter.com/TuliKartikk/status/1749151575824904324
Sun Jan 21 19:26:47 +0000 2024;1749151574474260486;"@faizalassegaf Ponakan MK tanpa tata krama tanpa moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725366328381648896;1749109971453981035;Rendraakusumaa;https://twitter.com/Rendraakusumaa/status/1749151574474260486
Sun Jan 21 19:26:47 +0000 2024;1749151574239408367;"@faizalassegaf Ponakan MK bikin malu cacat moral tanpa tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716675084709142528;1749109971453981035;gilangwjayaa;https://twitter.com/gilangwjayaa/status/1749151574239408367
Sun Jan 21 19:26:46 +0000 2024;1749151571525710329;"@gibran_tweet Kapan kita cabut izin tambang ilegal ? 🤣🤣🤣🤣🤣";0;0;0;0;in;338189906;1749099183049687332;Jaiiawijaya;https://twitter.com/Jaiiawijaya/status/1749151571525710329
Sun Jan 21 19:26:46 +0000 2024;1749151571416682675;"@faizalassegaf Gibran cacat moral dan etika tak layak jadi pemimpin!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716068566741745664;1749109971453981035;prajasatriaa;https://twitter.com/prajasatriaa/status/1749151571416682675
Sun Jan 21 19:26:46 +0000 2024;1749151571378888813;"@faizalassegaf Ponakan MK yg tengil keliatan banget gak punya tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714136081153896448;1749109971453981035;zilmarainayaa;https://twitter.com/zilmarainayaa/status/1749151571378888813
Sun Jan 21 19:26:46 +0000 2024;1749151570997149991;"@faizalassegaf Debat tadi malam Gibran bener-bener keliatan tanpa moral dan etika menyedihkan! @PartaiSocmed  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726078663006003200;1749109971453981035;Wisnu12M;https://twitter.com/Wisnu12M/status/1749151570997149991
Sun Jan 21 19:26:46 +0000 2024;1749151569986355342;"@faizalassegaf Capres dan cawapres 02 dua-duanya tanpa moral dan etika pilih yg mana lebih parah?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725055299772612608;1749109971453981035;edwerdikhlas;https://twitter.com/edwerdikhlas/status/1749151569986355342
Sun Jan 21 19:26:46 +0000 2024;1749151569164333282;"@faizalassegaf Capres dan cawapres 02 sama aja nol moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1709059132635111424;1749109971453981035;Abdullahnzzr;https://twitter.com/Abdullahnzzr/status/1749151569164333282
Sun Jan 21 19:26:46 +0000 2024;1749151568937775350;"@faizalassegaf Ponakan MK tengil tanpa tata krama nol etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713833659697160192;1749109971453981035;jakkabbimmo;https://twitter.com/jakkabbimmo/status/1749151568937775350
Sun Jan 21 19:26:46 +0000 2024;1749151568908197933;"@tomlembong Makasih mas @gibran_tweet  anda sudah menambah elektabilitas  pak @tomlembong  dan pak @cakimiNOW @aniesbaswedan  semakin yakin kemenangan terungkap";0;0;0;0;in;1708181142623379456;1749093924881469769;mr47470;https://twitter.com/mr47470/status/1749151568908197933
Sun Jan 21 19:26:46 +0000 2024;1749151568447017278;"@faizalassegaf Gibran ponakan MK songong gak ada tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1724997079507054592;1749109971453981035;ubaykhalik;https://twitter.com/ubaykhalik/status/1749151568447017278
Sun Jan 21 19:26:45 +0000 2024;1749151565276217627;"@faizalassegaf Rakyat pasti ogak mau pilih Gibran yg tanpa etika dan moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711704002323460096;1749109971453981035;dimasprayog12;https://twitter.com/dimasprayog12/status/1749151565276217627
Sun Jan 21 19:26:45 +0000 2024;1749151563732615298;"@faizalassegaf Capres dan cawapres 02 tak lebih baik sama-sama tanpa moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1710631974514356224;1749109971453981035;athayaptrr1;https://twitter.com/athayaptrr1/status/1749151563732615298
Sun Jan 21 19:26:44 +0000 2024;1749151563040600540;"@faizalassegaf Gibran tanpa etika dan moral jangan sampai dipilih rakyat!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725421327392329728;1749109971453981035;jesicasaisaoliv;https://twitter.com/jesicasaisaoliv/status/1749151563040600540
Sun Jan 21 19:26:44 +0000 2024;1749151561979465850;"@faizalassegaf Rakyat ogak pilih gibran tanpa tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1724950086537670656;1749109971453981035;anandlind;https://twitter.com/anandlind/status/1749151561979465850
Sun Jan 21 19:26:44 +0000 2024;1749151561937486274;"@faizalassegaf Ponakan MK yg gak ada tata krama ngeri deh liatnya!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725024052920856576;1749109971453981035;KmlaaNatasa;https://twitter.com/KmlaaNatasa/status/1749151561937486274
Sun Jan 21 19:26:43 +0000 2024;1749151558657536463;"@faizalassegaf Capres yg sok songong dan cacat moral rakyat pasti mikir seribu kali buat milih! @cakimiNOW  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711306525556527104;1749109971453981035;nadyarizkitaa;https://twitter.com/nadyarizkitaa/status/1749151558657536463
Sun Jan 21 19:26:39 +0000 2024;1749151541586772240;"@Akbar67875158 @Generasi_MudaNU @gibran_tweet lu tau ga perubahan undang2 mk itu siapa yang buat yang buat adalah dpr";0;0;0;0;in;1737723487354310656;1749110676445159633;alpacino22_;https://twitter.com/alpacino22_/status/1749151541586772240
Sun Jan 21 19:26:36 +0000 2024;1749151526176924002;"@gibran_tweet Jgn lupa beli malu";0;0;0;0;in;2552085679;1749099183049687332;alvinsyachm;https://twitter.com/alvinsyachm/status/1749151526176924002
Sun Jan 21 19:26:36 +0000 2024;1749151525791035670;"gibran kelar debat besoknya disuruh jokowi gaboleh maen ama tretan coki lagi";0;0;0;0;in;759106872141983744;1749151525791035670;artofavero;https://twitter.com/artofavero/status/1749151525791035670
Sun Jan 21 19:26:34 +0000 2024;1749151519147204862;"@kembaranjohnwic @Kemhan_RI Goblok lu yg berkuasa itu Jokowi, Luhut dan Prabowo, dan mereka semua ada dikubu Prabowo Gibran";0;0;0;0;in;1516376765471813635;1748909671761777055;KepaArgawinata2;https://twitter.com/KepaArgawinata2/status/1749151519147204862
Sun Jan 21 19:26:31 +0000 2024;1749151505297678728;"@UmarSyadatHsb__ Ponakan MK gak punya tata krama kayak kucing liar  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716478595412209664;1749130937542320239;deviinaagustina;https://twitter.com/deviinaagustina/status/1749151505297678728
Sun Jan 21 19:26:29 +0000 2024;1749151496997097893;"@Urrangawak @ernestprakasa Respon tubuh Gibran menandakan Bahwa dirinya tak memahami pernyataan dr Mahfud Md, perlu di telisik mungkinkah gibran gak memahami apa yg dia tanyakan";0;0;0;0;in;1660849410207809536;1749074210079822126;Qtex4646;https://twitter.com/Qtex4646/status/1749151496997097893
Sun Jan 21 19:26:29 +0000 2024;1749151496737018261;"@ridwantebellum @PartaiSocmed Wkwk kok ngakak, mahfud menjawab soal green economy yg merupakan akar terjadinya greenflation, pdhl pertanyaan gibran gmna cara mengatasi greenflation, sesimpel itu loh pertanyaannya😝";0;0;0;0;in;1292723593055354881;1749103171585360244;hrts12_;https://twitter.com/hrts12_/status/1749151496737018261
Sun Jan 21 19:26:28 +0000 2024;1749151495457837468;"@tobioschtein gibran kl kalah jadi cakahim aja sih";0;0;0;0;in;1116186150027190272;1749063017608909259;ttuturbatin;https://twitter.com/ttuturbatin/status/1749151495457837468
Sun Jan 21 19:26:28 +0000 2024;1749151492504948783;"Btw tadi Prof Mahfud bener2 kalem kayak Busquets sedangkan Gibran tengil kayak Gavi";0;1;0;0;in;838189133948317696;1749151492504948783;sundddrowneddd;https://twitter.com/sundddrowneddd/status/1749151492504948783
Sun Jan 21 19:26:27 +0000 2024;1749151490315575660;"@gibran_tweet Dibantu catatan ❌ Dibantu paman MK ✅";0;0;0;0;in;1609416041528201216;1749099183049687332;SiBlack96;https://twitter.com/SiBlack96/status/1749151490315575660
Sun Jan 21 19:26:24 +0000 2024;1749151475471966684;"@islah_bahrawi Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst Alah basi, hasutan sana sini bikinku tertawa aja";0;0;0;0;in;1138791724904460289;1749072523021722061;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749151475471966684
Sun Jan 21 19:26:22 +0000 2024;1749151470891807176;"@Tita83079013 @mohmahfudmd @gibran_tweet Salah satu ungkapan emosi dari Mahfud MD.";0;0;0;0;in;3068994696;1749127077373382802;rwbelong;https://twitter.com/rwbelong/status/1749151470891807176
Sun Jan 21 19:26:18 +0000 2024;1749151453447618789;"@MahfudAndromed4 @Arie_Kriting @gibran_tweet Lah itu banyak yang menilai pertanyaan nya bagus loh, dan yang ngomong bukan orang biasa, seorang akademisi yang ngomong. Prabowo ditanya apa GK bisa ngambil substansi malah kebawa emosi wkwk kocak.";0;0;0;0;in;1681596621812039680;1749082968747106692;BelajarGol92564;https://twitter.com/BelajarGol92564/status/1749151453447618789
Sun Jan 21 19:26:18 +0000 2024;1749151452742984010;"Ngurus anak aja gak becus tuh makanya jadi anak tolol kek gibran";0;0;0;0;in;4747974979;1749151452742984010;quicksilfer;https://twitter.com/quicksilfer/status/1749151452742984010
Sun Jan 21 19:26:17 +0000 2024;1749151446774489220;"@UmarSyadatHsb__ Gibran malu dong jadi contoh generasi muda!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716338115328221184;1749130937542320239;cittradewii0;https://twitter.com/cittradewii0/status/1749151446774489220
Sun Jan 21 19:26:05 +0000 2024;1749151396014985451;"@TsamaraDKI Kritis apanya Gibran wkwkw orang ga tau aturan udah di kasih tau jangan pake terminologi bodoh kali bah, jongkok ala kera sakti, kalo mau tau nyerang pribadi nah itu si Gibran baru tepat dia nyerang personal bukan kritis";0;0;0;0;in;1680118388134416385;1749078133041484056;Botolkecap57;https://twitter.com/Botolkecap57/status/1749151396014985451
Sun Jan 21 19:26:02 +0000 2024;1749151386598564195;"@Afutami mungkin gibran ngiranya Ilegal itu singkatan dari " Ijin legal"🤭";0;0;0;0;in;1566025179192389634;1749059174800195699;Wahyuputrangab;https://twitter.com/Wahyuputrangab/status/1749151386598564195
Sun Jan 21 19:26:02 +0000 2024;1749151386586231157;"@fadlizon @prabowo @gibran_tweet Dibantu catatan ❌ Dibantu paman MK ✅";0;0;0;0;in;1609416041528201216;1749076184586137857;SiBlack96;https://twitter.com/SiBlack96/status/1749151386586231157
Sun Jan 21 19:26:02 +0000 2024;1749151385034375615;"@UmarSyadatHsb__ Gibran tanpa moral tanpa etika lebih baik jadi bunglon aja  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1720021302126452736;1749130937542320239;AlwaFitraa;https://twitter.com/AlwaFitraa/status/1749151385034375615
Sun Jan 21 19:25:58 +0000 2024;1749151368747897063;"@WiwiekRashid @hanumrais @gibran_tweet Ijin koreksi. itu bukan satpam mba, itu paspampres.";0;0;0;0;in;1394449801366753282;1749072839565774893;Fahrii20291119;https://twitter.com/Fahrii20291119/status/1749151368747897063
Sun Jan 21 19:25:56 +0000 2024;1749151360715809077;"@UmarSyadatHsb__ Rakyat cerdas pilih pemimpin bukan Gibran tanpa etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726115480086454273;1749130937542320239;AzmiAfriyansah;https://twitter.com/AzmiAfriyansah/status/1749151360715809077
Sun Jan 21 19:25:56 +0000 2024;1749151359608488381;"@UmarSyadatHsb__ Ponakan MK songong dan tengil beneran gak ada tata krama  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714870111176400896;1749130937542320239;Putriinttann;https://twitter.com/Putriinttann/status/1749151359608488381
Sun Jan 21 19:25:55 +0000 2024;1749151355976245379;"@UmarSyadatHsb__ Ponakan MK songong nol tata krama gak cocok jadi pemimpin!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1712818309555761152;1749130937542320239;AldoHendraa;https://twitter.com/AldoHendraa/status/1749151355976245379
Sun Jan 21 19:25:52 +0000 2024;1749151342625792184;"Dukungan penuh kami untuk Prabowo dan Gibran. #kodekita08 PilihPrabowoGibran02 Teruskan semangat ini!";0;0;0;0;in;1687529409505566720;1749151342625792184;Madelineja76717;https://twitter.com/Madelineja76717/status/1749151342625792184
Sun Jan 21 19:25:51 +0000 2024;1749151338972447091;"@CNNIndonesia Rompi kuning itu setau gw demo tentang masalah pajak, jadi GIBRAN ini jelas ngaco debat nya, gw malah respek sama cak imin dan prof mahfud, ketimbang yg ngaku anak muda tp ngga punya etika dan adab dgn mengolok2 orang yg lebih tua di ajang terhormat seperti itu";0;0;0;0;in;892775046;1749145090629775401;IMVANEX;https://twitter.com/IMVANEX/status/1749151338972447091
Sun Jan 21 19:25:51 +0000 2024;1749151336921510348;"@UmarSyadatHsb__ Gibran sok-sokan tapi moralnya kemana?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713843280235073536;1749130937542320239;AjengPutrxsi;https://twitter.com/AjengPutrxsi/status/1749151336921510348
Sun Jan 21 19:25:50 +0000 2024;1749151336158114135;"@UmarSyadatHsb__ Gibran tanpa etika tanpa moral sebenernya dia apa sih?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714553099355049984;1749130937542320239;riskiynsyah;https://twitter.com/riskiynsyah/status/1749151336158114135
Sun Jan 21 19:25:50 +0000 2024;1749151333331112154;"Selama masih ada badut yg tepuk tangan untuk aksi cringe si bocah nepo, percayalah Gibran bakal tetep spam aksi psycho ini. Karna emang banyak orang yg menganggap tertawa itu gak perlu berfikir";0;0;0;1;in;1492990375;1749151333331112154;rgantas;https://twitter.com/rgantas/status/1749151333331112154
Sun Jan 21 19:25:48 +0000 2024;1749151328339972378;"@UmarSyadatHsb__ Ponakan MK gak punya tata krama kayak anak kecil aja  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713577365069291520;1749130937542320239;RanigAsih;https://twitter.com/RanigAsih/status/1749151328339972378
Sun Jan 21 19:25:48 +0000 2024;1749151328318914901;"@hrts12_ @seeshapi @PartaiSocmed gibran dicalonin bukan karena umur tolol, karena pernah menjabat sebagai kepala daerah dongo";0;1;0;0;in;1662475830717747200;1749114765811843544;louviiievi;https://twitter.com/louviiievi/status/1749151328318914901
Sun Jan 21 19:25:48 +0000 2024;1749151326964257013;"@UmarSyadatHsb__ Gibran etikanya kayak hilang di hutan belantara gak ada jejak!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1727246436402855936;1749130937542320239;sabinaaglta;https://twitter.com/sabinaaglta/status/1749151326964257013
Sun Jan 21 19:25:48 +0000 2024;1749151326372815259;"@UmarSyadatHsb__ Ponakan MK yang cacat moral ogak pantas jadi pemimpin!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713410594022559744;1749130937542320239;edhoerwindo;https://twitter.com/edhoerwindo/status/1749151326372815259
Sun Jan 21 19:25:48 +0000 2024;1749151324850233616;"@UmarSyadatHsb__ Gibran debat cuma bikin orang jijik!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717124676915441664;1749130937542320239;ridwanaulian;https://twitter.com/ridwanaulian/status/1749151324850233616
Sun Jan 21 19:25:47 +0000 2024;1749151323080270320;"@adiiprnmo Anak muda sekolahan iya, tapi ga juga sih.  Berhenti bilang Si Gibran mewakili anak muda dan segala macemnya, asli ga mewakili banget, udah tua udah nikah, udah punya anak juga masa pengen disebut anak muda.";0;0;0;0;in;1462737176844636165;1749075589414433060;Userword_;https://twitter.com/Userword_/status/1749151323080270320
Sun Jan 21 19:25:46 +0000 2024;1749151318521102847;"@UmarSyadatHsb__ Ponakan MK gak punya tata krama seperti kucing liar  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1715219029907185664;1749130937542320239;JonnoIskandar;https://twitter.com/JonnoIskandar/status/1749151318521102847
Sun Jan 21 19:25:44 +0000 2024;1749151307938886013;"@UmarSyadatHsb__ Anak muda malu liat etika Gibran kayaknya ilang ditelan bumi  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717139279313555457;1749130937542320239;fazrinaufall;https://twitter.com/fazrinaufall/status/1749151307938886013
Sun Jan 21 19:25:42 +0000 2024;1749151301773201426;"@AlissaWahid @gibran_tweet Maaf neng, mnrut saya  Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst Alah basi, hasutan sana sini bikinku tertawa aja";0;0;0;0;in;1138791724904460289;1749074498647962071;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749151301773201426
Sun Jan 21 19:25:41 +0000 2024;1749151296266149957;"@UmarSyadatHsb__ Ponakan MK tanpa moral gak bisa diandalkan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714488359320776704;1749130937542320239;baniakmall;https://twitter.com/baniakmall/status/1749151296266149957
Sun Jan 21 19:25:41 +0000 2024;1749151295683092609;"@txtdrimedia gibran lu asik.  asik sendiri.";0;0;0;0;in;1118611319383416832;1749070966570016783;addsomecash;https://twitter.com/addsomecash/status/1749151295683092609
Sun Jan 21 19:25:40 +0000 2024;1749151294663868482;"@deaokihardana @gibran_tweet omong opo to? saru";0;0;0;0;in;131209481;1749099183049687332;ItqonHakim;https://twitter.com/ItqonHakim/status/1749151294663868482
Sun Jan 21 19:25:39 +0000 2024;1749151288674373934;"@UmarSyadatHsb__ Capres 02 dan Gibran dua-duanya gak punya etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714850672456392704;1749130937542320239;liammlatif;https://twitter.com/liammlatif/status/1749151288674373934
Sun Jan 21 19:25:37 +0000 2024;1749151281103380688;"@gibran_tweet Gibran tanpa etika jelas gak layak jadi pemimpin negara!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1715218102684987392;1749099183049687332;WulanLestariiii;https://twitter.com/WulanLestariiii/status/1749151281103380688
Sun Jan 21 19:25:36 +0000 2024;1749151277840572543;"@gibran_tweet Ponakan MK contoh buruk bagi pemuda yg hilang tata krama  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717073614934302720;1749099183049687332;priyantiseila;https://twitter.com/priyantiseila/status/1749151277840572543
Sun Jan 21 19:25:35 +0000 2024;1749151270156591188;"@iniakunifaa Emang udah saatnya pemuda unjuk gigi untuk jadi pemimpin, semangat mas gibran #WaktunyaGibran";0;0;0;0;in;1130676784557486081;1749069764927070424;aexxzr;https://twitter.com/aexxzr/status/1749151270156591188
Sun Jan 21 19:25:34 +0000 2024;1749151269170880859;"@UmarSyadatHsb__ Debat malam ini Gibran bikin malu semua orang!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713857200110874624;1749130937542320239;alisaanindira;https://twitter.com/alisaanindira/status/1749151269170880859
Sun Jan 21 19:25:34 +0000 2024;1749151269133136361;"@UmarSyadatHsb__ Gibran capres sok cool tapi nol moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713551759799648256;1749130937542320239;AyuNindyy;https://twitter.com/AyuNindyy/status/1749151269133136361
Sun Jan 21 19:25:32 +0000 2024;1749151261113639215;"@gibran_tweet Anak muda malu punya capres yg lebih fokus pada ketengilan daripada etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716350141131792384;1749099183049687332;BarryAkbarr;https://twitter.com/BarryAkbarr/status/1749151261113639215
Sun Jan 21 19:25:32 +0000 2024;1749151257321976176;"@gibran_tweet Ponakan MK tanpa tata krama dan etika Jijik banget!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717023008064487424;1749099183049687332;rossavny;https://twitter.com/rossavny/status/1749151257321976176
Sun Jan 21 19:25:31 +0000 2024;1749151254042067034;"@bengkeldodo Kowe duwe dana mas @gibran_tweet  ? Yen kowe duwe dana monggo bangun IKN silahkan, syarat tegas, OJO NGREPOTI RAKYAT DENGAN PAJAK TINGGI UTK BIAYA IKN";0;0;0;0;in;1474943932958068736;1749077717163917800;Mbahhardiman;https://twitter.com/Mbahhardiman/status/1749151254042067034
Sun Jan 21 19:25:31 +0000 2024;1749151253534572950;"@gibran_tweet Gibran debat bikin jijik Etika nol nol!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726055278607822848;1749099183049687332;FauziAk56;https://twitter.com/FauziAk56/status/1749151253534572950
Sun Jan 21 19:25:31 +0000 2024;1749151253249298741;"@gibran_tweet Debat malam ini Gibran bikin pusing! Tanpa etika sama sekali!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717396976533450752;1749099183049687332;farhaaaanmuh;https://twitter.com/farhaaaanmuh/status/1749151253249298741
Sun Jan 21 19:25:30 +0000 2024;1749151249512222791;"@gibran_tweet Capres 02 Gibran sama-sama nol etika dan moral Nggak ada yg bener!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1710657568564248576;1749099183049687332;cyranoptr;https://twitter.com/cyranoptr/status/1749151249512222791
Sun Jan 21 19:25:30 +0000 2024;1749151248878858502;"@kompascom @gibran_tweet Merusak atmosfer intelektual. Ini debat cawapres bukan dagelan yg menghibur org biar tertawa";0;0;0;0;in;872199028884111360;1749071400940503157;dolketelo;https://twitter.com/dolketelo/status/1749151248878858502
Sun Jan 21 19:25:28 +0000 2024;1749151240922247415;"@gibran_tweet Gibran capres yg kehilangan arah moralnya  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716662882988154880;1749099183049687332;raflykntoroo;https://twitter.com/raflykntoroo/status/1749151240922247415
Sun Jan 21 19:25:27 +0000 2024;1749151238544146605;"@jatamnas @gibran_tweet Pake ditegessin min. #MungkinDiaKhilaf  Awokawokawok";0;0;0;0;in;955146263833423872;1749139643508093294;OjoKhilaf;https://twitter.com/OjoKhilaf/status/1749151238544146605
Sun Jan 21 19:25:27 +0000 2024;1749151236606283877;"@gibran_tweet Rakyat ogah pilih Gibran yg tengil Etika jauh dari sana!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716810348345651200;1749099183049687332;wulanlauraa;https://twitter.com/wulanlauraa/status/1749151236606283877
Sun Jan 21 19:25:25 +0000 2024;1749151228796538903;"@gibran_tweet Gibran capres yg tidak bisa dipercaya dgn tata krama  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717389236134154240;1749099183049687332;krnwaanarie;https://twitter.com/krnwaanarie/status/1749151228796538903
Sun Jan 21 19:25:24 +0000 2024;1749151227504722069;"@gibran_tweet Rakyat ogah pilih Gibran yg tanpa etika dan moral Bosen!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714179690976759808;1749099183049687332;Yogapragmatic;https://twitter.com/Yogapragmatic/status/1749151227504722069
Sun Jan 21 19:25:21 +0000 2024;1749151212392632773;"@gibran_tweet Debat malam ini Gibran nol etika! Bikin penonton kecewa!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716398619287560192;1749099183049687332;indraeinass;https://twitter.com/indraeinass/status/1749151212392632773
Sun Jan 21 19:25:20 +0000 2024;1749151208408019045;"@emerson_yuntho Bagaimana mencabut izin perusahaan yang ilegal ? Bingung saya @gibran_tweet";0;0;0;0;in;1352912193969262592;1749096163171840032;Bullbull_Merah;https://twitter.com/Bullbull_Merah/status/1749151208408019045
Sun Jan 21 19:25:17 +0000 2024;1749151196395569205;"@budimandjatmiko @gibran_tweet Dulu aku kagum dengan kamu, sekarang gak lagi";0;0;0;0;in;152312337;1749057001836150801;puyika;https://twitter.com/puyika/status/1749151196395569205
Sun Jan 21 19:25:17 +0000 2024;1749151194227020141;"@GreenpeaceID @gibran_tweet Awokwokwok.. bocah songong kosong 🤣";0;0;0;0;in;1629094031170076673;1749059235181379749;kienux;https://twitter.com/kienux/status/1749151194227020141
Sun Jan 21 19:25:16 +0000 2024;1749151192503201816;"@gibran_tweet Gibran debat malam ini bukti kekurangan etika dan moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726069647945121792;1749099183049687332;ecaasihpertiwi_;https://twitter.com/ecaasihpertiwi_/status/1749151192503201816
Sun Jan 21 19:25:15 +0000 2024;1749151188095004820;"Kami percaya pada kemampuan Prabowo dan Gibran dalam memajukan negara. #kodekita08 PilihPrabowoGibran02";0;0;0;0;in;1687529409505566720;1749151188095004820;Madelineja76717;https://twitter.com/Madelineja76717/status/1749151188095004820
Sun Jan 21 19:25:15 +0000 2024;1749151187121938558;"@gibran_tweet Ponakan MK tanpa tata krama dan moral yg terbuka  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714493417877852160;1749099183049687332;barsa_putra;https://twitter.com/barsa_putra/status/1749151187121938558
Sun Jan 21 19:25:14 +0000 2024;1749151184420802926;"@cxlturedd bjir meme buat nyebokin gibran";0;0;0;0;in;1369573159813312519;1749078562127425672;sGeonyeob;https://twitter.com/sGeonyeob/status/1749151184420802926
Sun Jan 21 19:25:14 +0000 2024;1749151182940164355;"@FaldoMaldini @gibran_tweet 2019 dukung prabowo pas kalah cabut langsung ke 🤢🤭 eh ga taunya sekarang di haruskan mendukung lagi kalo kalah lagi cabut lg ga nih?";0;0;0;0;in;1717883028;1749036030362263743;Ferdianfajar25;https://twitter.com/Ferdianfajar25/status/1749151182940164355
Sun Jan 21 19:25:13 +0000 2024;1749151179576377413;"@dr_tompi Asal bukan Gibran";0;0;0;0;in;1460261173429870598;1749088144497246672;Sesendirian01;https://twitter.com/Sesendirian01/status/1749151179576377413
